date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:54:17	863/863	---M--	200	added ('OK')	image/png	etag:%2261622a92-35f%22	https://jevelin.shufflehound.com/personal-blog/wp-content/themes/jevelin/img/new.png	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/themes/jevelin/img/new.png	(from https://jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/css/autoptimize_cdb657e7e6aacbecf002c6f28f30a76d.css)
03:54:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jan%202023%2008:54:19%20GMT	http://jevelin.shufflehound.com/personal-blog/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/css/autoptimize_cdb657e7e6aacbecf002c6f28f30a76d.css)
03:54:19	12136/12136	---M--	200	added ('OK')	application/octet-stream	etag:%226135d1eb-2f68%22	https://jevelin.shufflehound.com/personal-blog/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/css/autoptimize_cdb657e7e6aacbecf002c6f28f30a76d.css)
03:54:21	1085549/1085549	---MCZ	200	added ('OK')	text/css	etag:W/%22637bad53-10906d%22	https://jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/css/autoptimize_ef5e451dd2cdd0b889a0af18aa938c21.css	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/css/autoptimize_ef5e451dd2cdd0b889a0af18aa938c21.css	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:22	707/707	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:23%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/categories/63	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/categories/63.json	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:22	17307/17307	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d8f417e6587fc738f9ab135dc11f8aca%22	https://jevelin.shufflehound.com/personal-blog/category/gear/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/category/gear/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:24	87819/87819	---M--	200	added ('OK')	image/jpeg	etag:%225d7686d1-1570b%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0013_alexandru-acea-DyO-Xf9IUTk-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0013_alexandru-acea-DyO-Xf9IUTk-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:25	80755/80755	---M--	200	added ('OK')	image/jpeg	etag:%225d7686c6-13b73%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0006_alexandru-acea-wEtSbhHh6i4-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0006_alexandru-acea-wEtSbhHh6i4-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:25	1156156/1156156	---MCZ	200	added ('OK')	application/javascript	etag:W/%22637bad5e-11a43c%22	https://jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/js/autoptimize_f7b00acbe5cbe6161305846b451527c4.js	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/js/autoptimize_f7b00acbe5cbe6161305846b451527c4.js	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:26	72635/72635	---M--	200	added ('OK')	image/jpeg	etag:%225d7686c1-11bbb%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0003_alexandru-acea-yZaFMh3-kA-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0003_alexandru-acea-yZaFMh3-kA-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:27	83738/83738	---M--	200	added ('OK')	image/jpeg	etag:%225d7686cf-1471a%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0012_alexandru-acea-idLguOknH1E-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0012_alexandru-acea-idLguOknH1E-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:28	84645/84645	---M--	200	added ('OK')	image/jpeg	etag:%225d7686c4-14aa5%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0005_alexandru-acea-X4Py91ApXAQ-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0005_alexandru-acea-X4Py91ApXAQ-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:29	51336/51336	---M--	200	added ('OK')	image/jpeg	etag:%225d7686b8-c888%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0009_alexandru-acea-pmZhEa4c4s4-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0009_alexandru-acea-pmZhEa4c4s4-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/gear/)
03:54:30	2967/2967	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:30%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/91	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/91.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:31	2668/2668	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:31%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fgear-on-the-white-cloth%2F	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed6876.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:31	866/866	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22882e14970203744a47dc42996a4af546%22	https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jan%202023%2008:54:32%20GMT	https://jevelin.shufflehound.com/personal-blog/?p=91	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/index5cfa.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:32	2785/2785	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jan%202023%2008:54:33%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fgear-on-the-white-cloth%2F&format=xml	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embede6fc	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:33	1159141/1159141	---MCZ	200	added ('OK')	application/javascript	etag:W/%22637bad53-11afe5%22	https://jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/js/autoptimize_66923b4c3934b0f28b8dfb955f9caf73.js	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/cache/autoptimize/28/js/autoptimize_66923b4c3934b0f28b8dfb955f9caf73.js	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:34	103516/103516	---M--	200	added ('OK')	image/jpeg	etag:%225d7686cd-1945c%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0011_alexandru-acea-MFGLA-zfb8c-unsplash-1200x675.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0011_alexandru-acea-MFGLA-zfb8c-unsplash-1200x675.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:35	97043/97043	---M--	200	added ('OK')	image/jpeg	etag:%225d7686cb-17b13%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0011_alexandru-acea-MFGLA-zfb8c-unsplash-1024x777.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0011_alexandru-acea-MFGLA-zfb8c-unsplash-1024x777.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:36	102943/102943	---M--	200	added ('OK')	image/jpeg	etag:%225d7686bd-1921f%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0001_alexandru-acea-bbokzTQjB9o-unsplash-1200x675.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0001_alexandru-acea-bbokzTQjB9o-unsplash-1200x675.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:37	89371/89371	---M--	200	added ('OK')	image/jpeg	etag:%225d7686e3-15d1b%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0022_alexandru-acea-XHqTv6E5YDU-unsplash-1200x675.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0022_alexandru-acea-XHqTv6E5YDU-unsplash-1200x675.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:38	47658/47658	---M--	200	added ('OK')	image/jpeg	etag:%225d7686b5-ba2a%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2016/11/14-660x420.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2016/11/14-660x420.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:39	163137/163137	---M--	200	added ('OK')	image/jpeg	etag:%225d7686b4-27d41%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2016/11/14-1024x960.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2016/11/14-1024x960.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:40	3222/3222	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:40%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/72	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/72.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:40	101420/101420	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jan%202023%2008:54:40%20GMT	https://jevelin.shufflehound.com/personal-blog/2016/11/22/how-fake-news-goes-viral-a-case-study-2/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/2016/11/22/how-fake-news-goes-viral-a-case-study-2/index.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/gear-on-the-white-cloth/)
03:54:40	906/906	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f5507f220d5c407b1065ef1c0efc9e26%22	https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:42	2764/2764	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:42%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fmust-have-gear-i-never-forget%2F	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed7ece.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jan%202023%2008:54:42%20GMT	https://jevelin.shufflehound.com/personal-blog/?p=72	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/indexae74.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:43	2881/2881	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jan%202023%2008:54:43%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fmust-have-gear-i-never-forget%2F&format=xml	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed7ad7	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:44	128729/128729	---M--	200	added ('OK')	image/jpeg	etag:%225d7686d0-1f6d9%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0013_alexandru-acea-DyO-Xf9IUTk-unsplash-1024x777.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0013_alexandru-acea-DyO-Xf9IUTk-unsplash-1024x777.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:45	107571/107571	---M--	200	added ('OK')	image/jpeg	etag:%225d7686c0-1a433%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0003_alexandru-acea-yZaFMh3-kA-unsplash-1024x777.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0003_alexandru-acea-yZaFMh3-kA-unsplash-1024x777.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:45	37410/37410	---M--	200	added ('OK')	image/jpeg	etag:%225d7686d9-9222%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0017_alexandru-acea-AUYYJQZXArM-unsplash-660x420.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0017_alexandru-acea-AUYYJQZXArM-unsplash-660x420.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:47	54171/54171	---M--	200	added ('OK')	image/jpeg	etag:%225d7686c6-d39b%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0006_alexandru-acea-wEtSbhHh6i4-unsplash-660x420.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0006_alexandru-acea-wEtSbhHh6i4-unsplash-660x420.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:48	36681/36681	---M--	200	added ('OK')	image/jpeg	etag:%225d7686ba-8f49%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0010_alexandru-acea-oumcLEqVwNc-unsplash-660x420.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0010_alexandru-acea-oumcLEqVwNc-unsplash-660x420.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/must-have-gear-i-never-forget/)
03:54:49	2987/2987	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:49%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/68	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/68.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/)
03:54:49	891/891	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225e06968c9cd965658a63912a2a671d50%22	https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/)
03:54:50	2755/2755	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:50%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fthe-backpack-journey%2F	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embedbbd3.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/)
03:54:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jan%202023%2008:54:51%20GMT	https://jevelin.shufflehound.com/personal-blog/?p=68	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/index7ef4.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/)
03:54:51	2872/2872	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jan%202023%2008:54:51%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fthe-backpack-journey%2F&format=xml	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embedb2a0	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/)
03:54:52	49754/49754	---M--	200	added ('OK')	image/jpeg	etag:%225d7686c0-c25a%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0003_alexandru-acea-yZaFMh3-kA-unsplash-660x420.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0003_alexandru-acea-yZaFMh3-kA-unsplash-660x420.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-backpack-journey/)
03:54:53	3195/3195	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:53%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/66	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/66.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/)
03:54:53	880/880	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222cb77a6eb3bd1b158e647b9086a704e3%22	https://jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/)
03:54:54	2714/2714	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:54%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fcheck-out-my-new-setup%2F	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed7c7c.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/)
03:54:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jan%202023%2008:54:55%20GMT	https://jevelin.shufflehound.com/personal-blog/?p=66	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/index4f61.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/)
03:54:55	2831/2831	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jan%202023%2008:54:55%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fcheck-out-my-new-setup%2F&format=xml	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed009c	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/)
03:54:56	50160/50160	---M--	200	added ('OK')	image/jpeg	etag:%225d7686e1-c3f0%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0021_alexandru-acea-_IY2lPdy-BI-unsplash-660x420.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0021_alexandru-acea-_IY2lPdy-BI-unsplash-660x420.jpg	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/check-out-my-new-setup/)
03:54:57	713/713	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:57%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/categories/22	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/categories/22.json	(from https://jevelin.shufflehound.com/personal-blog/category/people/)
03:54:58	728/728	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:54:58%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/categories/23	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/categories/23.json	(from https://jevelin.shufflehound.com/personal-blog/category/photography/)
03:54:58	9295/9295	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d8f417e6587fc738f9ab135dc11f8aca%22	https://jevelin.shufflehound.com/personal-blog/category/people/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/category/people/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/category/people/)
03:54:58	6873/6873	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d8f417e6587fc738f9ab135dc11f8aca%22	https://jevelin.shufflehound.com/personal-blog/category/photography/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/category/photography/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/category/photography/)
03:54:59	67426/67426	---M--	200	added ('OK')	image/jpeg	etag:%225d7686cd-10762%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0011_alexandru-acea-MFGLA-zfb8c-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0011_alexandru-acea-MFGLA-zfb8c-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/photography/)
03:55:00	60255/60255	---M--	200	added ('OK')	image/jpeg	etag:%225d7686bd-eb5f%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0001_alexandru-acea-bbokzTQjB9o-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0001_alexandru-acea-bbokzTQjB9o-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/photography/)
03:55:01	56680/56680	---M--	200	added ('OK')	image/jpeg	etag:%225d7686e3-dd68%22	https://jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0022_alexandru-acea-XHqTv6E5YDU-unsplash-660x660.jpg	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-content/uploads/sites/28/2019/09/101_0022_alexandru-acea-XHqTv6E5YDU-unsplash-660x660.jpg	(from https://jevelin.shufflehound.com/personal-blog/category/photography/)
03:55:02	3197/3197	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:55:02%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/47	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/wp/v2/posts/47.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-midday-swim/)
03:55:03	2715/2715	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jan%202023%2008:55:03%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fthe-midday-swim%2F	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embeda36e.json	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-midday-swim/)
03:55:03	871/871	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226317f92c43289cfb832d76122e7cbda9%22	https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-midday-swim/feed/	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/2016/11/23/the-midday-swim/feed/index.html	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-midday-swim/)
03:55:04	2832/2832	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jan%202023%2008:55:04%20GMT	https://jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjevelin.shufflehound.com%2Fpersonal-blog%2F2016%2F11%2F23%2Fthe-midday-swim%2F&format=xml	/home/hacker-p/websites/javelin-blog/jevelin.shufflehound.com/personal-blog/wp-json/oembed/1.0/embed5e7b	(from https://jevelin.shufflehound.com/personal-blog/2016/11/23/the-midday-swim/)
